global_id,ObjectName,AdmArea,District,Address,Email,WebSite,HelpPhone,HasEquipmentRental,HasTechService,HasDressingRoom,HasEatery,HasToilet,HasWifi,HasCashMachine,HasFirstAidPost,HasMusic,Lighting,Seats,Paid,latitude,longitude,latitude_radians,longitude_radians
423268638,Дворовая территория,Юго-Западный административный округ,район Южное Бутово,"Южнобутовская улица, дом 133",uzao-ugbutovo@mos.ru,ubutovo.mos.ru/,(495) 712-70-11,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5139888994751,55.5314183636776,0.6547426218524446,0.969206088748616
423275259,"Парк, озелененная городская территория «Аршиновский парк»",Южный административный округ,район Царицыно,"Бакинская улица, дом 20",sotsr@uao.mos.ru,tsaricino.mos.ru,(495) 321-48-33,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.6503865346775,55.6178880410632,0.6571232096786606,0.970715269322132
478255921,"Парк, особо охраняемая природная территория",Западный административный округ,Можайский район,"Сколковское шоссе, дом 34",mospriroda@eco.mos.ru,www.mospriroda.ru,(499) 739-27-05,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.403467250679,55.7032787737081,0.6528136551862198,0.9722056187574757
478256644,Дворовая территория,Северный административный округ,Савёловский район,"Башиловская улица, дом 23, корпус 2",gbusav@pnao.mos.ru,gbu-savelovskiy.moscow/,(495) 950-57-86,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5723121781155,55.8017221088214,0.6557605550952776,0.973923779081847
478257829,Дворовая территория,Северный административный округ,район Западное Дегунино,"Новая улица, дом 3",gby-zd@pnao.mos.ru,gbuzdegunino.ru,(499) 488-99-54,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5093345012553,55.8739525922764,0.6546613872788102,0.9751844388384441
478259969,Дворовая территория,Северо-Восточный административный округ,район Северное Медведково,"улица Тихомирова, дом 7",nmespr@mos.ru,smedvedkovo.mos.ru,(499) 476-77-86,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.6471295810284,55.886160065481,0.6570663651138989,0.9753974994392133
478260221,Дворовая территория,Северный административный округ,район Коптево,"улица Генерала Рычагова, дом 3, корпус 1",gbu_Koptevo@mail.ru,gbu-koptevo.moscow/,(495) 450-41-93,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5316966500131,55.8405998423131,0.6550516804024545,0.97460232353699
478262447,Дворовая территория,Северный административный округ,Дмитровский район,"улица Софьи Ковалевской, дом 2, корпус 4",gbu_jil_dmitr@bk.ru,dmitrovskiy.mos.ru/,(495) 486-71-20,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5357314293744,55.8784219953795,0.6551221005869007,0.9752624446381919
478263307,Дворовая территория,Северный административный округ,район Левобережный,"Валдайский проезд, дом 17, строение 4",gbu-lev@mail.ru,levoberezhny.mos.ru/,(495) 456-10-01,нет,нет,нет,нет,нет,нет,нет,нет,нет,освещение лампами накаливания,0,бесплатно,37.4640776159038,55.872152593825604,0.6538715056202288,0.9751530229389468
478264487,Дворовая территория,Центральный административный округ,Красносельский район,"Верхняя Красносельская улица, дом 10, строение 3",krasnoselskoe@yandex.ru,krasnoselsky.mos.ru,(499) 264-02-48,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.6600142515656,55.7833023524206,0.6572912450378078,0.9736022936852377
478264889,Дворовая территория,Северный административный округ,Хорошёвский район,"улица Гризодубовой, дом 2",gupdezhor@yandex.ru,gbu-kihoroshevskiy.moscow,(495) 940-08-83,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5320488880016,55.7830944254529,0.6550578281151044,0.9735986646750476
478265739,Дворовая территория,Северный административный округ,район Восточное Дегунино,"Керамический проезд, дом 53, корпус 1",sao-ur-vdegunino@mos.ru,vost-degunino.mos.ru,(499) 900-46-77,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5657433252473,55.8764208909402,0.6556459069846484,0.9752275187770499
